team_id,team_name,country,academic
11968,Charlie,,0
11978,0x20,,0
11982,HackMiami,,0
11986,abyss,,0
11988,lolnoobs,,0
11990,BadBurrito,,0
11991,Charo,JP,0
11992,x4,,0
11999,EZ,,0
12002,c0mrad3,IN,1
12012,sniper,,0
12013,#STAG,,0
12017,OverLord,,0
12026,chu,,0
12036,Doremon,,0
12058,sup3rh3r0,,0
12067,AuPhishYellow,US,1
12071,Marcus,,0
12078,Nope_sled,US,0
12080,ShuHackSoc,,0
12095,[Redacted],,0
12110,Lobster,,0
12114,Th3Add1cts,,0
12115,AllAlone,,0
12118,NULLOL,US,1
12122,DZ,MN,0
12123,Indonesian UnderTeam,ID,0
12126,RuPyless,IN,1
12131,FrozenBeer,KR,0
12134,icyrec,ID,0
12136,Static Shock,US,1
12141,maze,,0
12143,Cyber-1,JP,0
12145,1T0H3I,,0
12147,OssanHoihoi,,0
12148,Beginners of CTF,,0
12149,int0x80,,0
12151,BlackBird,JP,0
12152,Yamazaki,,0
12154,IGGGorg,JP,1
12156,MSEC,,0
12158,mg,,0
12159,Nikukyu,,0
12160,Nuff Fluff,,0
12162,Route9,,0
12166,wight,,0
12172,mytim,UA,1
12175,NNN,,0
12176,invoker,,0
12177,kagaya,,0
12179,soko,,0
12182,The Cat,,0
12185,Azaraks,TR,0
12186,XOF,,0
12188,aloneplay,,0
12190,HackCat,KR,0
12193,TENGU,,0
12196,SLab,,0
12206,SOBA,,0
12208,Pegasus,,0
12210,Team ATP,,0
12211,union,,0
12217,tomato,,0
12218,rookies,,0
12222,hakad,KR,0
12225,log2,,0
12228,paruparu,,0
12234,nicklegr,,0
12236,Naruto,JP,0
12238,SX/A,,0
12241,KimTruth,,0
12243,Pierre,,0
12245,ju,,0
12250,4ebyp@shk@,UA,1
12260,sheep,,0
12262,HH,,0
12263,110,,0
12269,Olympus,,0
12271,ADL,,0
12291,lalalala,,0
12302,beerguzzlers,,0
12305,Team Dragon,,0
12306,chcken,,0
12310,cd80,,0
12318,inuneko,,0
12321,123qwe,,0
12325,P@ssw0rd,,0
12326,jst,,0
12332,20CF,,0
12333,roshan,,0
12335,U_n's,,0
12338,akuma,,0
12339,1.qy0,,0
12340,sireline,,0
12344,moomoo,,0
12347,Lteam,,0
12349,PM0100,,0
12351,UnnamedMonster,,0
12355,Peekaboo,,0
12356,LOLZ,,0
12365,everybody,,0
12370,be9,,0
12376,Geekz,,0
12378,Teamm,IN,1
12379,Fukurou,VN,0
12382,aiueo,,0
12395,kom,,0
12397,fs,,0
12402,overload,,0
12409,Xtatic,,0
12411,PS11,,0
12414,Evil Geniuses,,0
12429,nucleus,,0
12440,che,,0
12446,mvp,,0
12447,htt,,0
12448,JS,,0
12452,Look,,0
12469,Testaccount,,0
12484,kunkun,,0
12488,botti,,0
12494,box,,0
12495,roots,,0
12512,ma,,0
12515,ScareCrow,,0
12517,flower,,0
12518,Kakashi,,0
12521,Breaker,,0
12524,whale,,0
12525,Team One,,0
12533,nemu,,0
12536,outcast,,0
12537,Tomcat,,0
12550,kcat,,0
12556,loner,,0
12564,BKs,,0
12574,test1234,,0
12582,WildWolf,CN,0
12584,hakunamatata_usu,ID,1
12585,Uproot,ID,1
12587,Y 000 1-1 a 1-1 a,IR,1
12592,******,CN,1
12593,Electric Sh33p,US,1
12597,Bravo,GB,1
12598,CTFNovice,ID,1
12599,TokyoWesterns,JP,0
12600,flashnet crew,ID,1
12601,JoyTeam,RU,1
12615,Like a Heron,,0
12618,Jacob,RU,0
12621,XORcists,DE,1
12623,SUUCDCC,,0
12625,pikapika,,0
12631,Slug Security,US,1
12633,Gulu,CN,1
12636,3a4et.ua,UA,1
12639,Algo,VN,0
12646,VVVVVV,,0
12650,nerdmania,,0
12652,lasagna,,0
12654,ReBorN,,0
12656,ntauthority,,0
12662,not found,,0
12664,Team31,,0
12665,ninja,,0
12670,h0twinter,,0
12671,DeadBattery,,0
12672,TeamRocket,,0
12676,OTA,,0
12678,ryt,,0
12680,easysurfer,,0
12681,Fluxion,SK,0
12685,12345,RU,0
12686,Hawkins,,0
12692,FlappyPig,,0
12694,Enjoy,,0
12703,GeruzoniAnsasu,CN,1
12705,rut,,0
12707,[DATA EXPUNGED],,0
12708,k.OS,,0
12710,gm,,0
12711,apa,,0
12715,oilheap,,0
12718,okoyono,,0
12719,c@t,JP,0
12721,_,,1
12724,BlackShark,,0
12728,PHCN,,0
12729,Wolverine,,0
12739,Yuppy,,0
12749,42b2h,FR,1
12750,noraneco,JP,0
12751,sak,MN,1
12756,khack40,FR,0
12759,DelMonte,IN,1
12760,FALLAG-TN GROUP,TN,1
12763,blackflame,NL,0
12764,NeS_Abd,TN,1
12767,Wifi,CN,0
12768,Push To Start,ID,0
12769,bl4de,PL,0
12778,AmperTaters,,0
12781,Anomalous Materials,US,0
12783,apocalypse,,0
12786,a team,,0
12788,ballon,UA,0
12789,Barbah4ck3R2D2,,1
12790,Batman'sKitchen,,0
12791,ben,,0
12794,Bono_iPad,BE,1
12795,bungapadi,ID,1
12820,gsec,,0
12823,hAIXer,DE,0
12824,)#$#)#R#RKKKGV,AF,1
12825,hy00un,,0
12844,mopsled,,0
12847,mushdoom,FR,1
12850,NCC1701D,DE,0
12858,OSUSEC,US,1
12876,spooky,,0
12882,The Lemons,,0
12885,TN,,0
12886,totolol,,0
12889,ts,,0
12890,TTS,,0
12897,Zonda,,0
12899,????????,,0
12900,KA,CN,0
12905,gogogo,KZ,1
12907,omw2syg,UA,1
12912,Zerf,AU,0
12914,Cracking the shell,IN,1
12917,Bird,,0
12918,seven,HR,0
12919,Ba Sing Sec,US,0
12921,bungapadi214,ID,1
12923,0,,0
12924,1,,0
12925,2,,0
12929,6,,0
12930,7,,0
12932,9,,0
12935,67,,0
12937,69,,0
12941,73,,0
12946,78,,0
12966,99,,0
12971,105,,0
12972,106,,0
12973,107,CN,0
12976,111,,0
12982,117,,0
12987,122,,0
13077,213,,0
13085,222,,0
13096,233,,0
13097,234,,0
13162,299,KR,0
13164,301,,0
13165,302,,0
13175,313,,0
13183,321,,0
13194,333,,0
13241,reznick,IN,0
13243,P3t3rp4rk3r,IN,1
13247,ad!,IN,0
13258,c0dist,,0
13259,nothanks,,0
13260,jd,,0
13261,knc,,0
13263,firebeard,,0
13264,0v3rl0rd,,0
13266,maggie,,0
13271,madmax,,0
13274,magnum,,0
13279,parth,,0
13280,ddd,TH,0
13306,DarkWorld,,0
13307,sleeper,,0
13314,porpeeranut,TH,0
13315,gal,,0
13318,CoffeeSEC,,0
13320,vivek310,IN,0
13338,rahul,,0
13352,TeamA,,0
13363,Heisenberg,,0
13374,es,,0
13376,skye,,0
13377,glucose,,0
13378,lalala,,0
13381,johnsmith,,0
13383,phoenix1204,,0
13384,f,,0
13389,crystal,,0
13394,rtmcx,,0
13419,mag,,0
13425,cryptopeg,,0
13427,Dem0n,,0
13442,KP,US,0
13443,hav0k,US,0
13449,igorPyan,,0
13451,lethargic_bizzle,,0
13458,"""monads""",,0
13462,rocket,,0
13463,an empty fridge,PL,0
13474,vp,,0
13476,gooligans,CA,0
13484,TP,,0
13488,int 0x80,,0
13491,soma,,0
13493,Cutie Mark Crusaders,US,1
13497,jmp-esp,,0
13507,Checkers,,0
13520,weep,,0
13530,blackhat,,0
13548,Steampunkers,PL,1
13549,CS-WAT,PL,1
13555,CSC,US,0
13556,dozty,SG,0
13560,ShroomZ,PL,0
13561,pikachu,IN,0
13563,WithoutConcept,PL,0
13565,SwarmBall,US,1
13569,hammy.,CX,1
13572,nulltester,US,1
13575,Never Stop Exploiting,CN,1
13576,Never Start Exploiting,,1
13577,Surabaya Hacker Link,ID,0
13581,bt+++,CN,1
13586,BreakIn,IN,1
13587,NENU_SEC,CN,1
13588,CDM,TR,1
13589,Drizzly,IN,1
13591,d3ltaforce,IN,1
13597,jackdaw,IN,1
13598,Ellipse,JP,0
13599,hulonthaloctf,ID,1
13602,TLIS,VN,1
13603,CLASSIFIED,RU,1
13604,ddddd,PL,0
13605,KerKerYuan,TW,0
13606,BigBang,RU,0
13610,MrMugiwara,MA,0
13611,NeOLux-C1Ph3r,FR,0
13615,7U53c,US,1
13620,.helix,US,1
13621,digiguru,IN,1
13625,olam zoe,IN,1
13626,TaekwonDodo,RE,1
13627,Colonel Panic,IN,1
13628,bvu,US,1
13630,BelumAdaNama,ID,0
13631,beginners,IN,1
13632,Mean Hackers,,1
13637,Black Ops,US,1
13640,vietnam,VN,0
13646,topkek,,0
13652,javox,,0
13653,Freethinkers,,0
13655,g3ntlyHckrs,GB,1
13656,Thanatos,KR,0
13657,HelpDeskMan,US,1
13659,Group-07,TN,1
13662,ShieldsUp,IN,0
13665,delete,,0
13666,MFK,RU,0
13669,Cheating Owls,PL,1
13672,HJHSH,KR,0
13675,McBernick,FR,0
13680,SHARK,CN,0
13681,Sparta,VN,0
13684,01,IN,0
13688,Capture the Swag,AU,0
13690,WOCAO,CN,1
13691,ByteBandits,IN,1
13693,indonesia.id,ID,1
13697,Random Team,IN,0
13699,meumeu,,0
13705,Amber Chamber,PL,0
13707,Kernel Space Invaders,DE,0
13710,BU,GB,1
13716,Torch,,0
13718,GeeksSpeak,IR,0
13719,DTUHAX,DK,1
13726,jfhs,,0
13728,morganFr33man,,0
13730,infoobar,,0
13735,PTSD,,0
13740,pdgn,,0
13741,R&D,,0
13755,Ping-Mic,,0
13756,123qweasd,,0
13757,FourFourFourFour,GB,0
13759,Turbo,,0
13765,Charles_Yang,,0
13768,heks,NL,1
13770,Goon Squad,,0
13778,test1231,,0
13783,3asba,,0
13785,LockDown,,0
13792,TeamUS,,0
13797,in/s/ane,US,0
13798,BeaverBorg,CA,1
13799,bypass,,0
13802,popo,,0
13815,ATLAS,DE,0
13817,Sample Text,,0
13826,ISS,,0
13827,0x09,,0
13829,vito@legitbs.net,,0
13830,Just Hit the Core,PL,0
13831,ddf,,0
13839,eM00,,0
13842,rabidwh0re,,0
13854,ab,,0
13857,Kasa,BR,0
13859,Linusky,US,1
13865,honeybadger,,0
13882,swap,,0
13885,打酱油,,0
13886,di,,0
13903,TBS,FR,0
13907,QQQQQQ,,0
13909,Transformers,,0
13920,maybe,,0
13933,SB,,0
13938,h4xor,,0
13946,lisa,,0
13954,Penguin,,0
13960,qaz,,0
13967,PHS Absol,US,1
13979,takawo,,0
13980,seb,,0
13986,hoge,,0
13992,Orangutan,,0
13995,Custos,KR,0
13996,Add,,0
14002,chikuwa,,0
14008,jjjj,,0
14010,0xc,,0
14013,r00ts3c,,0
14016,xx,,0
14018,Mikudayo,,0
14024,Its_me,,0
14028,BaseZero,,0
14032,PHS Iliad,,0
14036,whyamihere,,0
14045,c0ffee,,0
14047,Jan,,0
14050,Fm0x03,,0
14051,1337AT,TN,1
14052,0-day,RU,1
14057,NotNull,,0
14061,PSP,ID,1
14062,CyberTeam6,US,0
14064,JBTteam,ID,0
14069,Tmaxxer,US,1
14072,byte me,TN,0
14073,EMUSec,US,1
14074,MAFIAsec,CA,0
14076,Polarsbear,BE,1
14087,Flaggers,,0
14103,Sniffers,,0
14109,rampage,PL,0
14113,Ouroboros,RU,0
14114,tsb,FR,0
14115,Quasar,,0
14116,Raze,,0
14117,pro,,0
14123,404 Not Found,,0
14132,Pentesters,,0
14140,Hax,,0
14143,les Pirates,,0
14144,ICE_,,0
14147,WolfPacked,FR,0
14148,smallbirds,,1
14150,NeyeSec,TR,1
14156,smoke leet everyday,NL,0
14157,seeker,ID,0
14158,Brotherhood,IR,1
14160,Rekt,MY,1
14162,Execut3,IR,0
14166,Lemondogs,MN,1
14169,System Shock,IN,1
14172,42 : Answer to everything,IN,1
14173,FunWithFlags,US,0
14174,SherlockInOurHolmes,IN,1
14176,o_O,AQ,0
14320,yesyes,,0
14321,pwndevils,US,1
14322,efiens,VN,1
14329,WWW,,0
14331,n0tr00t,CN,0
14337,qwqw,CN,0
14339,Sinon,,0
14343,No_Team,,0
14345,EatToSleep,TN,1
14349,EPF Hacking,FR,1
14350,Sattva,IN,1
14351,esreveREngineer,IT,0
14354,PKTeam,ES,0
14355,oo at xx,TW,0
14356,Sud0,US,0
14361,....,,0
14362,RGB,CH,0
14364,UndefinedBehavior,CH,0
14367,waspo,CH,0
14369,pilons-de-poulet,,0
14373,Soft qui peut,CH,0
14375,hard,CH,0
14377,BlackFox,,0
14378,KAOS,,0
14393,天枢,CN,0
14394,DuRaRaRa!!,,1
14400,0xCB3,,0
14401,L1ght,,0
14410,solo player,,0
14417,Spirit,,0
14423,小红帽,,0
14425,GWHT,CN,1
14433,footeam,,0
14446,qweasdzxc,,0
14449,cctt,JP,0
14451,Poopxt,US,1
14452,ALLXss,,0
14464,retest,,0
14470,Shield,,0
14472,nwpusec,,0
14482,X1cT34m,CN,1
14483,Vic,,0
14485, ,,0
14490,zx1340,,0
14495,JJ,,0
14497,BASH,,0
14498,websec-old,,0
14500,GSB,,0
14502,stalker,,0
14505,我是来围观的,,0
14507,Rice,,0
14510,FBI,,0
14520,L_C,,0
14528,Apple,,0
14538,ANT,,0
14541,OHno,,0
14545,wolf,,0
14546,maimaimai,,0
14548,ARTHUR,,0
14554,crackatoa,,0
14555,viper,,0
14561,XATUSEC,CN,0
14567,Mario,,0
14574,halohalo,,0
14576,德玛西亚,,0
14579,solocat,,0
14580,TMD,,0
14583,MMMmmm,,0
14590,baymax,,0
14594,ohai,,0
14602,527,,0
14603,grow,,0
14613,rangers,,0
14614,D0r43m0n,,0
14621,qweqweqwe,,0
14632,xxxxxxx,,0
14637,bjFinder,,0
14649,caicai,,0
14655,mephisto,,0
14656,Base69,,0
14662,LiveOverflow,,0
14667,AATeam,,0
14668,htaccess,IN,1
14675,Certified Edible Dinosaurs,NL,0
14690,NOSkill,,0
14691,23333,,0
14692,WW,MY,0
14694,test01,,0
14701,DarkKnights,,0
14705,Chocolate,,0
14706,China,,0
14708,John Doe,,0
14709,doraem0n5566,,0
14713,you,,0
14715,mementomori,,0
14721,forbidden,,0
14723,turndown4wat,,1
14724,g4mm4,,0
14741,Ze4lfRoG,,0
14744,Exo,,0
14749,bmtd,,0
14751,ken,,0
14752,Elders of the Internet,,0
14755,away,,0
14757,0xb0b0,,0
14762,joe,,0
14768,CSU,,0
14772,.,,0
14796,hell,,0
14800,vladvis,,0
14803,Arjun,,0
14808,ph,,0
14815,tsun,,0
14818,brodo,,0
14819,tvt,,0
14828,grayreaver,,0
14829,Mathew,,0
14830,botb,,0
14846,przemek,,0
14848,aoeu,,0
14850,aaab,,0
14851,Hell.zip,,0
14854,redDragon,,0
14870,zairo,,0
14873,concac,,0
14875,RGC,BE,0
14878,BhayanakMaut,IN,0
14881,4194304,PT,1
14882,Elders_of_the_Internet,US,1
14883,GGKidz,ID,1
14884,Freaky Geeks!,SG,1
14886,GoldCow,KR,0
14887,labrats,US,0
14888,Nope_nope_nope,IN,1
14889,RUSEC,US,1
14908,Superari,,0
14915,HELL0,,0
14920,Administrator,,0
14934,ASDFFS,,0
14938,SnowMan,,0
14950,syn,,0
14964,TST,,0
14967,TEAMG,,0
14969,Walker,,0
14971,LC,CZ,0
14977,BSOD,,0
14980,typhoon,,0
14984,nor,,0
14989,TheZakMan,BR,0
14993,BLADE,,0
14994,0xfafu,,0
14996,freedom,,0
14999,小明你好,,0
15001,arcane,,0
15016,tank,,0
15020,xiaobai,,0
15027,ERSA,,0
15046,realm,,0
15050,Toons,,0
15051,FH,,0
15071,rmza7,,0
15072,LoneViking,,0
15081,dqi,NL,0
15096,miau,,0
15103,nightraid,,0
15105,popopo,,0
15106,TCPwnage,,0
15112,Team 0,DE,0
15116,aaa-,,0
15120,jijicanyu,,0
15121,dave,,0
15122,dt,,0
15128,sea,,0
15131,HCDC,US,1
15134,digital4n6s,IN,1
15137,WerewolvesJR,US,1
15140,FundaoHUE,BR,1
15141,f0xtr0t,US,0
15142,Blackout,US,0
15143,Break In,IN,1
15144,frontdoor,IN,1
15148,SleepHackers,BE,1
15150,Chappie,OM,0
15151,Illuminati,IN,1
15152,Ajit,AU,1
15154,d4rkc0de,IN,1
15156,cass0ulet,FR,0
15158,j0rd4n.n3t,ID,1
15159,flema es una mierda,AR,0
15161,Ribbon Rasta Pasta Repository,US,1
15163,Lilac,CN,1
15164,DEADBEEF,US,1
15165,Bitfork,US,0
15166,LC4T,CN,1
15170,atx2600,US,0
15173,RavenSec,US,1
15181,cybermen,,0
15186,ACES,,0
15196,can,,0
15197,qwerasdf,,0
15198,SneakyPeaky,,0
15202,Stg,,0
15203,student,,0
15204,illmob,,0
15207,RC3,US,1
15209,segfaults,CA,0
15215,Cybrosis,UA,0
15227,0x22,,0
15241,Jimmy,,0
15244,blacksmith,,0
15251,lintile,US,0
15254,nottoday,,0
15255,naren,,0
15264,rpplusplus,CN,1
15266,000,TR,0
15267,Insomnia,ES,0
15268,panda,IR,0
15336,0.0,,0
15337,saarsec,DE,1
15341,xSTF,PT,1
15342,M57,US,1
15349,n00ber,,0
15353,Ministry_Of_Silly_Hacks,,0
15358,dragonsector,,0
15360,ascii overflow,US,1
15367,aaaaaaaaaa,,0
15373,horsemen,,0
15385,hs,,0
15386,revdev,,0
15392,dust,,0
15393,r00ters,,0
15396,foobarbaz,,0
15399,syssec,DE,0
15402,HackInfinity,IN,1
15403,kc,,0
15409,shubham,,0
15413,theunknown,,0
15422,boo,,0
15430,whysoserious,,0
15434,qwe,,0
15435,mmk,,0
15441,theone,,0
15442,idiots,,0
15444,huh,,0
15452,reversers,,0
15454,sandy,,0
15466,keyboard cowboys,,0
15467,shinigami,,0
15469,atipaHy,SE,0
15470,msg,,0
15476,asm,,0
15478,weirdos,,0
15480,legendary,,0
15481,iridescent,,0
15482,anon,AQ,1
15483,lmntrix,,0
15491,demons,,0
15495,soloplayer,,0
15504,pm,,0
15505,lone wolf,,0
15516,pingpong,,0
15524,g0blin,GB,0
15531,loneranger,,0
15534,noooob,,0
15538,farmers,,0
15539,yomama,,0
15549,bitbitbit,,0
15554,SwissMadeSecurity,CH,0
15555,mafia,,0
15557,CDAISI,,0
15560,Ramolino,FR,0
15565,luckyPenguins,BE,1
15568,Beetlejuice,,0
15569,Isileaks,FR,0
15572,huahua,,0
15586,GlandOS,,0
15597,jeff,,0
15607,avenger,,0
15609,eugenekolo,,0
15612,Waffle,,0
15617,daisy,,0
15621,v1p3r,,0
15622,interstellar,,0
15626,ITeam,,0
15663,DATATECH,TN,0
15665,cyber,DE,1
15671,IDKIDC,,0
15676,Darwin,,0
15687,Losers,,0
15693,proHackers,,0
15699,NianEr,AO,1
15701,MorituriNolumusMori,GB,0
15704,Ascent,ID,0
15706,406x404,US,1
15712,"Eat, Sleep, Pwn, Repeat",DE,0
15713,timetogo,CN,1
15722,BSUIR,BY,1
15724,FIIYC,IL,0
15726,LC↯BC,RU,0
15730,Gr33nH4t,,0
15734,ångstromCTF Organizers,US,0
15741,Sherlock,,0
15745,Praetorian,US,0
15746,DuRaRaRa,,0
15759,Y0L0,,0
15766,d3mon,,0
15767,Pioupiou,,0
15768,john,,0
15772,something,,0
15779,Alpackers,US,0
15788,SproutedBit,,0
15789,hades,,0
15798,monsters,,0
15810,57UNF15K,,0
15818,LeetZeppelin,,0
15830,sigmoid,,0
15839,bbb,,0
15851,THG,,0
15852,meowmeowmeow,,0
15860,limit,,0
15861,Hatsu,,0
15874,nebula,,0
15876,Uno,,0
15886,Jojo,,0
15887,isbaiws,,0
15897,vampire,,0
15907,thunderbirds,,0
15927,Muhaha,,0
15936,na,,0
15937,VS,TW,1
15940,tamatama,,0
15942,PFF,,0
15944,CTF_noob,,0
15949,TakeUsFly,CN,1
15950,try,,0
15954,pundementals,,0
15963,0x21,,0
15965,Bobby Tables,US,1
15971,RedBlue,,0
15985,Just play,,0
15990,jff,,0
15992,VVV,,0
15999,greenhat,,0
16011,hg,,0
16020,Caramel,,0
16023,Xen,,0
16025,Ye,,0
16032,derp,,0
16034,kambing,,0
16045,ToutSeul,,0
16050,SoL0,,0
16070,nullSec,DE,0
16071,rag,,0
16088,TSG,JP,1
16091,Tailored Access Operations,US,0
16092,44uN,UA,0
16093,Team Sportsball,US,0
16095,hellman,LU,1
16096,JustChecking,,0
16100,IncoGnito,,0
16106,omerta,,0
16112,Smart Robot,,0
16116,sanXore,MA,1
16118,Come To Fight,DE,0
16119,Swag Flaggers,IN,1
16121,Hack4Craic,IE,1
16122,iridescent_,US,1
16125,ThunderClap,RU,1
16134,WeAreBuyingCatsInBags,,0
16140,Cobra,,0
16143,RIPSEC,,0
16148,iSec,,0
16149,Lions,IN,1
16151,Testa,,0
16152,NERV,,0
16154,PL,,0
16155,Veryeasy,,0
16165,Myfirstteam,,0
16166,Polytech,,0
16168,Barklay,RU,0
16169,?????,,0
16170,MTeam,,0
16171,FoXXes,,0
16172,SharLike,RU,1
16176,zzoru,,0
16181,return,CA,0
16184,JoseBeo,,0
16201,SecSec,,0
16203,Cyber_Squad,,0
16213,xxd,,0
16247,Shrimp,,0
16257,Flake,,1
16266,NEO,US,0
16267,nullptr,,0
16280,WeekendWarriors,IN,0
16289,KiritoQN,VN,0
16291,OkOk,,0
16297,JnJHAHA,,0
16300,sec1,,0
16304,zerox,,0
16309,Megabyte,,0
16311,x86,NP,0
16314,trycatch,,0
16320,p0,,0
16328,moon,,0
16333,dj4ler b03ng!,ID,1
16535,Section 9,US,0
16538,phant0m,ID,0
16539,Evolving,SE,1
16540,HKBros,HK,1
16541,TaohuaIsland,CN,1
16545,masters,IR,1
16546,Karimata,ID,0
16547,hckd,US,1
16548,CUNYSec,US,1
16560,Ronin,FR,0
16573,LSG,,1
16583,qqqq,,0
16587,Doritos,ES,0
16596,0xdeadc0de,MA,0
16612,AIS,,0
16614,Uranus,,0
16631,piyo,,0
16632,Assured,,0
16643,bluecake,,0
16651,gray,,0
16653,Art3mis,,0
16655,Hertz,,0
16656,T,,0
16658,ss,KR,1
16668,shpik,,0
16671,rootme,,0
16672,Revenger,,0
16675,pulsar,,0
16685,LacLoii,VN,1
16687,EsRever,IR,0
16689,TCS,ID,1
16690,KH_Academy-GB,KR,1
16691,InfoSecIITR,IN,1
16694,wudan3551,CN,1
16698,vimvaders,IT,0
16700,0x90r00t,FR,0
16701,Stack,PL,0
16702,DEFKOR,US,0
16705,Hello World,,0
16713,SectorC,NL,0
16714,wizard of skn,TH,0
16717,aslrulz,,0
16725,uvb76,,0
16728,CNSS,,0
16729,Radix,,0
16733,caca,,0
16736,synners,,0
16739,PTT,,0
16740,NUS GreyHats,SG,1
16747,SSD,,0
16753,arsenal,,0
16758,m0ksh4,,0
16763,406,,0
16769,azneye,CA,1
16774,testman,AF,0
16781,BY,BY,1
16785,BreakING Bad,NL,0
16789,BTeam,VN,0
16790,Bombe,,1
16795,BreadSticks,AU,0
16796,M-3,RU,1
16797,Mox,EG,0
16799,"Okey,Google!",RU,1
16812,Sudo_root,DZ,0
16814,Pi bits of RSA,RU,1
16816,HoT,US,0
16820,Just a Bug,TW,1
16821,The_hunters,LK,1
16826,TGK,LK,1
16827,Scorpions,LK,1
16828,walkers,LK,1
16829,Team මචං,LK,1
16831,TKOX,VN,0
16832,Ctrl-Alt-Delite,US,0
16833,IchigoMilk,JP,1
16834,ni4osi,RU,1
16841,First Blood,UA,1
16845,Retired - Fast Affine Projection,ID,1
16850,OnePiece,,0
16854,castoconiglio,IT,0
16856,RTFM,BR,0
16864,c21h30o2,RU,0
16865,anonymoose,,0
16868,Bigglesworth,,0
16876,mofo,,0
16879,PequalsNP,IT,1
16888,CLAY,BD,0
16889,fetchAndLog,PL,0
16893,seabreeze,,0
16894,HeaderEnrichment,,0
16902,Master_IronBar,,0
16906,Solomon,,0
16907,ShoopDaWhoopCrew,US,0
16913,condor,IN,0
16915,blahblah,,0
16919,PDKT,ID,0
16922,Afternoon_Tea,JP,0
16923,Caos,,0
16931,g0tiu5a,JP,0
16932,LeAn,,0
16935,theteam,,0
16937,CyberWarrior,,0
16940,Team Secret,,0
16941,codeMonkeys,,0
16946,quark,,0
16951,uvb-76,,0
16952,BlueManGroup,US,0
16956,RX,CN,0
16965,lalka3,RU,1
16967,1nf3rn0,CZ,0
16972,WhiteHats,TR,0
16973,PepperoniParty,US,0
16978,Balsn,TW,0
16979,objEEdump,US,1
16980,CertIsMore,FI,0
16982,Nikaea,CN,1
16983,Waterball,MY,1
16987,RedSec,US,0
16988,AnonymousRopaholics,GB,1
16989,ICS,IN,0
16991,bobby_tables,,0
16996,IceCTF,IS,1
17004,loldongs,,0
17007,rubes,,0
17010,pixel,,0
17012,cosbypolitans,,0
17018,stas,,0
17028,S3CT34M,,0
17036,fuck,,0
17039,neuland,DE,1
17043,PENSIUN | DFCI | SUKSMA,ID,1
17045,cupu2,ID,1
17046,tadawinning,IN,1
17056,dangerpwn,AU,0
17057,TenDollar,KR,0
17058,K17,AU,1
17062,WEDEMBOYZ,AU,0
17063,H3aRtC0D3rs,IN,1
17064,milliways,,0
17065,nneonneo,,0
17086,quanyang,SG,0
17088,Hola,,0
17092,rudolfos,,0
17102,xxxxx,,0
17103,rot,,0
17105,S,,0
17110,phlint,,0
17112,Flipflop,,0
17121,Jr.ReverseLab,,0
17131,???????,,0
17146,404Error,,0
17147,testers,,0
17148,Buffer,,0
17151,CPU,,0
17160,' or 1=1 --,,0
17166,qwer123,,0
17178,DoubleS1405,KR,0
17182,meeee,,0
17189,?,,0
17195,JackSpeor,,0
17198,PopCorn,,0
17203,n0de,US,0
17209,stesla,,0
17212,helpme,,0
17218,candle,,0
17220,Only,,0
17222,fsociety,US,0
17225,asdff,,0
17230,phobia,,0
17233,koala,,0
17234,ASAP,,0
17239,NULL0,,0
17241,Ya,,0
17242,admin1,,0
17243,hihihi,,0
17280,IUTTeam,IR,1
17283,vexD,AU,0
17286,gfsu_csir_15,IN,1
17287,ISA,ID,1
17290,Tomatosalad,JP,0
17292,rEvEr,VN,1
17296,taurus,JP,0
17297,49 Security Division,US,1
17302,CSC Binus,ID,1
17303,All4Hacks,PL,0
17307,Knight_riders,IN,1
17309,Masqueraders,IN,1
17311,DD,VN,0
17312,0x51da,VN,0
17314,Scissors,NL,1
17319,Play4Fun,US,0
17321,Bulletproof,AU,1
17325,forx,TW,1
17326,DarkCircle,KR,1
17329,I,,0
17334,Insight-labs,,0
17335,0x000505AD,HK,0
17336,Invulnerable,RU,0
17340,ckm,TW,0
17347,mkulakov,,0
17350,raccoon,,0
17351,0xa,,0
17352,MTA,,0
17358,r00ts,MA,0
17359,zako,,0
17364,aba,,0
17366,shadowx,,0
17375,Null Space Labs,,0
17385,nyaa,,0
17387,GreenShallot,,0
17389,Team ChinaBox,,0
17393,ernacktob,,0
17395,koaidien,VN,0
17399,A,,0
17400,hex(11391431),US,0
17402,xixjun,,0
17404,mochi,,0
17405,NtroCubane,,0
17406,Virink,,0
17407,Public Security Section 9,,0
17410,cats,,0
17413,kall,,0
17415,Proteus,,0
17416,yee,,0
17424,Pixels,RU,0
17427,PlayForFun,,0
17437,Y-CERT,KR,0
17448,BlackSheep,,0
17450,KCT,,0
17457,Glidermed,CO,0
17462,deeznuts,,0
17471,Echoteam,,0
17472,rainbow,,0
17473,zx,,0
17476,Jeramy,,0
17482,Krystal,ID,0
17483,Invictus,LK,0
17493,osef,,0
17496,CyberLab,,0
17497,stitch,,0
17506,OneManShow,,0
17509,id10t,,0
17513,cnsuva,,0
17519,turtle,,0
17520,Loststar,,0
17522,Nameless,,0
17523,preddy,,0
17524,nonames,,0
17530,ascii,,0
17532,Nighthawk,,0
17534,Arckman,,0
17536,noFlag,,0
17541,Bl4ckH0l3,VN,1
17542,snick,,0
17546,yakinikyuu,,0
17554,Pandavas,,0
17558,Noob_CTF,,0
17564,kamikaze,,0
17567,test3r,,0
17569,unf00g,,0
17572,noop,,0
